SKU,Name,Manufacturer,Model,Price,"Compatible Models",Parts,"Item Category","Supported Devices"
ACC-ZRT-292,"Automatic Solar Powered Product Rotating Showcase",Apple,"iPad 1",5.9900,"A1219 (WIFI)|A1337 (WIFI + Cellular)|A1395 (WIFI)|A1395 (EMC 2560) (WIFI)|A1396 (WIFI + Cellular)|A1397 (WIFI + Cellular)|A1416 (WIFI)|A1430 (WIFI + Cellular)|A1403 (WIFI + Cellular)|A1458 (WIFI)|A1459 (WIFI + Cellular)|A1460 (WIFI + Cellular)|A1474 (WIFI)|A1475 (WIFI + Cellular)|A1476 (WIFI + Cellular)|A1566 (WIFI)|A1567 (WIFI + Cellular)|A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)|A1538 (WIFI)|A1550 (WIFI + Cellular)|A1673 (WIFI)|A1674 (WIFI + Cellular)|A1675 (WIFI + Cellular)|A1584 (WIFI)|A1652 (WIFI + Cellular)|A1241 (AT&T)|A1324 (China)|A1303 (AT&T)|A1325 (China)|A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)|A1429 (Verizon)|A1429 (Sprint)|A1442 (China)|A1532 (AT&T)|A1532 (T-Mobile)|A1532 (Verizon)|A1532 (Sprint)|A1456 (Verizon)|A1456 (Sprint)|A1507 (AT&T)|A1507 (T-Mobile)| A1529 (AT&T)| A1529 (T-Mobile)| A1529 (China)|A1526 (China)|A1516 (China)|A1533  (AT&T)|A1533  (T-Mobile)|A1533  (Verizon)|A1533  (Sprint)|A1457 (AT&T)|A1457 (T-Mobile)|A1530 (AT&T)|A1530 (T-Mobile)|A1530 (China)|A1453 (Verizon)|A1453 (Sprint)|A1518 (China)|A1528 (China)|A1549 (T-Mobile)|A1549 (AT&T)|A1549 (International)|A1549 (Verizon)|A1586 (Sprint)|A1586 (No Carrier)|A1589 (China)|A1522 (AT&T)|A1522 (T-Mobile)|A1522 (International)|A1522 (No Carrier)|A1522 (Verizon)|A1524 (Sprint)|A1524 (No Carrier)|A1593 (China)|A1662 (No Carrier)|A1723 (No Carrier)",No,"Phone Stand","iPad 2|iPad 3|iPad 4|iPad Air 1|iPad Air 2|iPad Mini 1|iPad Mini 2|iPad Mini 3|iPad Mini 4|iPad Pro 9.7|iPad Pro 12.9(1st Gen)|iPhone 3G|iPhone 3GS|iPhone 4|iPhone 4S|iPhone 5|iPhone 5C|iPhone 5S|iPhone 6|iPhone 6 Plus|iPhone 6S|iPhone 6S Plus|iPhone SE|iPod Nano 6|iPod Nano 7|iPod Touch 1|iPod Touch 2|iPod Touch 3|iPod Touch 4|iPod Touch 5|Watch 38mm|Watch 42mm"
ACC-SAM-464,"WaterProof Durable Case for Galaxy Note 2 - Red",Samsung,"Galaxy Note 2",2.9900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
FLX-LGM-573,"LG Optimus G2 ATT D800 D802 Power Volume Rear Button Key Flex Cable",LG,G2,0.9900,"D800 (AT&T)|D801 (T-Mobile)",Yes,"Internal Components",
BT-BP-30084,"BinTEK™ LG G2 Mini D618 D620 BL-59UH 2440mAh Li-Ion Premium Battery",LG,"G2 Mini",8.99,"D620 (International)",Yes,Batteries,
APL-003-1430,"Charging Port and Headphone Jack Flex Cable for iPhone 6 White",Apple,"iPhone 6",4.2900,"A1549 (T-Mobile)|A1549 (AT&T)|A1549 (International)|A1549 (Verizon)|A1586 (Sprint)|A1586 (No Carrier)|A1589 (China)",Yes,"Internal Components",
ACC-SAM-460,"WaterProof Durable Case for Galaxy Note 2 - Pink",Samsung,"Galaxy Note 2",2.9900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-456,"WaterProof Durable Case for Galaxy Note 2  - Brown",Samsung,"Galaxy Note 2",2.9900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
APL-003-1428,"Home Button Assembly for iPhone 6 & 6 Plus – Black",Apple,"iPhone 6",1.4900,"A1549 (T-Mobile)|A1549 (AT&T)|A1549 (International)|A1549 (Verizon)|A1586 (Sprint)|A1586 (No Carrier)|A1589 (China)|A1522 (AT&T)|A1522 (T-Mobile)|A1522 (International)|A1522 (No Carrier)|A1522 (Verizon)|A1524 (Sprint)|A1524 (No Carrier)|A1593 (China)",Yes,"Internal Components","iPhone 6 Plus"
ACC-SAM-014,"Samsung Galaxy S3 Glossy Soft Silicone Gel TPU Case - Red",Samsung,"Galaxy S3",0.6900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
ACC-SAM-016,"Samsung Galaxy S3 Glossy Soft Silicone Gel TPU Case -Canary Yellow",Samsung,"Galaxy S3",0.6900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
ACC-SAM-022,"Samsung Galaxy S3 Glossy Soft Silicone Gel TPU Case - Pink",Samsung,"Galaxy S3",0.6900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
ACC-SAM-024,"Samsung Galaxy S3 Glossy Soft Silicone Gel TPU Case - Purple",Samsung,"Galaxy S3",0.6900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
SRN-SAM-248,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 2 - Gray",Samsung,"Galaxy Note 2",50.0900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",Yes,"LCD and Touch Screen",
ACC-APL-1230,"Hybrid Protector Case for iPhone 4 4S Purple",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-APL-1232,"Hybrid Protector Case for iPhone 4 4S Burgundy Pink",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-APL-1234,"Hybrid Protector Case for iPhone 4 4S Yellow",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-APL-1236,"Hybrid Protector Case for iPhone 4 4S Red Orange",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-APL-1238,"Hybrid Protector Case for iPhone 4 4S Red",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-APL-1240,"Hybrid Protector Case for iPhone 4 4S White",Apple,"iPhone 4",0.8900,"A1332 (AT&T)|A1332 (T-Mobile)|A1349 (Verizon)|A1349 (C-Spire)|A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",No,Cases,"iPhone 4S"
ACC-SAM-026,"Samsung Galaxy S4 Hybrid Protector Case - Purple",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-028,"Samsung Galaxy S4 Hybrid Protector Case - Pink",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-030,"Samsung Galaxy S4 Hybrid Protector Case- Green",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-034,"Samsung Galaxy S4 Hybrid Protector Case - Yellow",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-038,"Samsung Galaxy S4 Hybrid Protector Case- White",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-044,"Samsung Galaxy S4 Soft Rubber Protector Case - Neon Green-Purple",Samsung,"Galaxy S4",0.6900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-042,"Samsung Galaxy S4 Hybrid Protector Case- Red",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
BT-BP-30092,"BinTEK™ Motorola Razr XT910 Motorola Droid Razr XT912 EB20 1750mAH Li-Polymer Premium Battery",Motorola,"Droid Razr",6.9900,"XT910 (International)|XT912 (Verizon)",Yes,Batteries,
ACC-HTC-070,"Flip Magnetic Leather Case with Holder for HTC One M9 - Brown",HTC,"One M9",0.9900,"0PJA110 (AT&T)|0PJA120 (T-Mobile)|0PJA200 (Sprint)|0PJA300 (Verizon)",No,Cases,
ACC-SAM-046,"Samsung Galaxy S4 Soft Rubber Protector Case - Neon Blue- Black",Samsung,"Galaxy S4",0.6900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-050,"Samsung Galaxy S4 Hybrid Protector Case - Hot Pink",Samsung,"Galaxy S4",0.9900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-056,"Samsung Galaxy S4 Hybrid Protector Case With Stand - Pink",Samsung,"Galaxy S4",9.95,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-018,"Samsung Galaxy S3 Glossy Soft Silicone Gel TPU Case - Baby Blue",Samsung,"Galaxy S3",0.6900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
ACC-SAM-062,"Samsung Galaxy S3 Impact Defender Case - Purple",Samsung,"Galaxy S3",0.9900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
ACC-SAM-066,"Samsung Galaxy S3 Impact Defender Case - Pink",Samsung,"Galaxy S3",0.9900,"i9300 (International)|i9305 (International)|T999 (T-Mobile)|i747 (AT&T)|L710 (Sprint)|i535 (Verizon)|R530 (Metro PCS)|R530 (US Cellular)|R530 (Cricket)|S960L (Straight Talk)|S960L (NET 10)|S968C (Straight Talk)|i9308 (International)",No,Cases,
APL-003-1168,"Top Bottom Glass Cover for iPhone 5 Chrome Mirror",Apple,"iPhone 5",0.8900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",Yes,Housing,
APL-003-1174,"Top Bottom Glass Cover for iPhone 5 Blue Polka Dot",Apple,"iPhone 5",0.8900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",Yes,Housing,
APL-003-1180,"Top Bottom Glass Cover for iPhone 5 Gold Mirror",Apple,"iPhone 5",0.8900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",Yes,Housing,
APL-003-1182,"Top Bottom Glass Cover for iPhone 5 Orange Black Pattern",Apple,"iPhone 5",0.8900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",Yes,Housing,
ACC-SAM-100,"Samsung n5100 Galaxy Note 8 Alligator Skin Leather Case + Stand - Brown",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-102,"Samsung n5100 Galaxy Note 8 Alligator Skin Leather Case + Stand - Black",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-104,"Samsung n5100 Galaxy Note 8 Alligator Skin Leather Case + Stand -  Magenta",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-106,"Samsung n5100 Galaxy Note 8 Alligator Skin Leather Case + Stand - Red",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-108,"Samsung n5100 Galaxy Note 8 Alligator Skin Leather Case + Stand - Teal",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-110,"Samsung Galaxy Note 10.1 N8000 Diamond Design Protective Case With Stand - Black",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-112,"Samsung Galaxy Note 10.1 N8000 Diamond Design Protective Case With Stand - Pink",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-114,"Samsung Galaxy Note 10.1 N8000 Diamond Design Protective Case With Stand - Red",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-116,"Samsung Galaxy Note 10.1 N8000 Diamond Design Protective Case With Stand - White",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-118,"Samsung Galaxy Note 10.1 N8000 Diamond Design Protective Case With Stand - Blue",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-070,"Samsung Note 2 Hybrid Stand Rugged Case - Light Green",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-074,"Samsung Note 2 Hybrid Stand Rugged Case - Light Blue",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-APL-1282,"Soft Leather Cover Case for iPad Mini Bright Orange",Apple,"iPad Mini 1",1.9900,"A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)",No,Cases,"iPad Mini 2|iPad Mini 3"
ACC-APL-1284,"Soft Leather Cover Case for iPad Mini Pink",Apple,"iPad Mini 1",1.9900,"A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)",No,Cases,"iPad Mini 2|iPad Mini 3"
ACC-APL-1288,"Polka Dot Cover Case for iPad Mini Blue White",Apple,"iPad Mini 1",1.9900,"A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)",No,Cases,"iPad Mini 2|iPad Mini 3"
ACC-APL-1294,"Polka Dot Cover Case for iPad Mini Red White",Apple,"iPad Mini 1",1.9900,"A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)",No,Cases,"iPad Mini 2|iPad Mini 3"
ACC-APL-1296,"Classic Case Cover for iPad Mini White",Apple,"iPad Mini 1",0.9900,"A1432 (WIFI)|A1454 (WIFI + Cellular)|A1455 (WIFI + Cellular)|A1489 (WIFI)|A1490 (WIFI + Cellular)|A1491 (WIFI + Cellular)|A1599 (WIFI)|A1600 (WIFI + Cellular)",No,Cases,"iPad Mini 2|iPad Mini 3"
ACC-SAM-078,"Samsung Note 2 Glossy Bumper - Pink & Black",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-080,"Samsung Note 2 Glossy Bumper - Blue & Black",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-082,"Samsung Note 2 Glossy Bumper - White & Black",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-088,"Samsung Note 2 Clear Bumper - White",Samsung,"Galaxy Note 2",0.6900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
ACC-SAM-090,"Samsung Galaxy S4 Clear Bumper Case - White",Samsung,"Galaxy S4",0.6900,"i9500 (International)|i9505 (International)|i337 (AT&T)|M919 (T-Mobile)|M919 (Metro PCS)|i545 (Verizon)|L720 (Sprint)|L720 (Boost Mobile)|R970 (US Cellular)|R970 (C-Spire)|R970 (Cricket)|S975S (Straight Talk)|i337M (International)|M919V (International)",No,Cases,
ACC-SAM-120,"Samsung Galaxy Note 10.1 N8000 Alligator Skin Protective Case With Stand - Red",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-122,"Samsung Galaxy Note 10.1 N8000 Alligator Skin Protective Case With Stand - White",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-124,"Samsung Galaxy Note 10.1 N8000 Alligator Skin Protective Case With Stand - Black",Samsung,"Galaxy Note 10.1",2.9900,"N8000 (WIFI + Cellular)|N8005 (WIFI)|N8010 (WIFI)|N8013 (WIFI)|N8020 (WIFI + Cellular)",No,Cases,
ACC-SAM-126,"Samsung Note 8.0 N5100 Cover Case with Stand - Red",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-128,"Samsung Note 8.0 N5100 Cover Case with Stand - Black",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-130,"Samsung Note 8.0 N5100 Cover Case with Stand - White",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-132,"Samsung Note 8.0 N5100 Cover Case with Stand - Brown",Samsung,"Galaxy Note 8.0",2.9900,"N5100 (WIFI + Cellular)|N5110 (WIFI)|N5120 (WIFI + Cellular)",No,Cases,
ACC-SAM-452,"WaterProof Durable Case for Galaxy Note 2 - Blue",Samsung,"Galaxy Note 2",2.9900,"i317 (AT&T)|i605 (Verizon)|L900 (Sprint)|T889 (T-Mobile)|N7100 (International)|N7105 (International)|R950 (US Cellular)|i317M (International)|T889V (International)",No,Cases,
APL-003-1186,"Home Replacement Button With Rubber Bracket for iPhone 4S Neon Orange",Apple,"iPhone 4S",0.3900,"A1431 (China)|A1387 (Verizon)|A1387 (Sprint)|A1387 (C-Spire)|A1387 (Metro PCS)|A1387 (Cricket)|A1387 (AT&T)|A1387 (T-Mobile)",Yes,"Internal Components",
